id,value,feed_id,created_at,lat,lon,ele
0EADXW0CB27K9AGBA8QRKFFDZ6,"62.3,50.6,52.3,50.5,40.1,50.9,117.3,,71.2,,34.6, , 50.0,69.7,994.0,527.9,108.3",1235641,2019-12-01 03:48:46 UTC,,,
0EADXW4YW1ATN2VMBYFRTPMPV2,"62.7,50.6,52.4,50.6,40.1,51.0,116.5,,71.6,,34.6, , 50.0,69.7,994.0,527.9,108.5",1235641,2019-12-01 03:49:01 UTC,,,
0EADXW9HBCBXZEE2NTJWDRCVW3,"62.6,50.6,52.6,50.6,40.1,51.0,113.6,,71.7,,34.6, , 50.0,69.5,994.0,527.9,108.4",1235641,2019-12-01 03:49:16 UTC,,,
0EADXWE3X8GH8RQXXPQ7R2D6QZ,"62.3,50.7,52.6,50.8,40.2,51.0,109.3,,71.7,,34.7, , 50.0,69.5,994.0,527.9,108.3",1235641,2019-12-01 03:49:31 UTC,,,
0EADXWJPAM6FQDE68MP9611S7Z,"62.2,50.7,52.7,50.8,40.2,51.0,104.7,,71.7,,34.7, , 50.1,69.5,994.0,528.5,107.7",1235641,2019-12-01 03:49:46 UTC,,,
0EADXWQ8WSEVY8M7WHZFQ3WMNX,"61.9,50.8,52.7,50.8,40.3,51.0,100.0,,71.6,,34.7, , 50.1,69.4,994.0,527.9,108.2",1235641,2019-12-01 03:50:01 UTC,,,
0EADXWVVE3GPD8FGMM9D58ZA3F,"61.4,50.8,52.6,50.9,40.3,51.1,95.8,,71.6,,34.7, , 50.1,69.5,994.0,527.4,107.7",1235641,2019-12-01 03:50:16 UTC,,,
0EADXX0DPBAY807QN6C3B8H2CP,"59.5,50.8,52.3,50.9,40.2,51.4,88.1,,71.2,,34.6, , 50.1,69.8,994.0,527.9,108.0",1235641,2019-12-01 03:50:31 UTC,,,
0EADXX5080045WFJER4RABA6TR,"58.2,50.9,52.1,50.9,40.2,51.6,83.0,,70.8,,34.6, , 50.2,68.4,994.0,527.9,108.3",1235641,2019-12-01 03:50:46 UTC,,,
0EADXX9JWFRBMGQ6NXC8FZ0SY6,"57.3,50.9,51.9,50.9,40.2,51.7,79.5,,70.5,,34.6, , 50.2,67.5,994.0,528.5,109.3",1235641,2019-12-01 03:51:01 UTC,,,
0EADXXE583X873VCQ37D04VQS7,"56.5,50.9,51.7,50.9,40.1,51.8,76.9,,70.3,,34.5, , 50.3,67.1,994.0,529.0,108.4",1235641,2019-12-01 03:51:16 UTC,,,
0EADXXJR33Q49CN78EGGZ8ZFMR,"55.8,51.0,51.4,50.9,40.1,51.8,75.1,,69.9,,34.5, , 50.3,66.8,994.0,529.0,108.6",1235641,2019-12-01 03:51:31 UTC,,,
0EADXXQAJVEXTHBY8P0ZFVXSRC,"55.3,51.0,51.2,50.9,40.1,51.9,73.2,,69.7,,34.5, , 50.3,66.7,994.0,529.0,109.5",1235641,2019-12-01 03:51:46 UTC,,,
0EADXXVWM0XA0QN6PBZRX70H5T,"54.8,51.0,50.9,51.0,40.1,51.9,71.5,,69.5,,34.5, , 50.4,66.6,994.0,529.0,108.6",1235641,2019-12-01 03:52:01 UTC,,,
0EADXY0FSNMCPH9KGE39XBW7F0,"54.5,51.0,50.8,50.9,40.1,51.9,69.7,,69.2,,34.5, , 50.4,66.6,994.0,529.0,108.9",1235641,2019-12-01 03:52:16 UTC,,,
0EADXY51SGCTBDZ2NV414EBNW6,"54.0,51.1,50.5,50.9,40.1,52.0,68.2,,68.9,,34.5, , 50.4,66.6,994.0,529.0,108.6",1235641,2019-12-01 03:52:31 UTC,,,
0EADXY9MNXQA9ZC355FH36D563,"53.7,51.1,50.3,50.9,40.1,52.0,66.8,,68.7,,34.5, , 50.4,66.5,994.0,529.0,108.6",1235641,2019-12-01 03:52:46 UTC,,,
0EADXYE6S6ZS89PT7N8935YZQN,"53.3,51.1,50.2,50.9,40.1,52.0,66.2,,68.5,,34.6, , 50.4,66.4,994.0,528.5,108.8",1235641,2019-12-01 03:53:01 UTC,,,
0EADXYJS38EW191AW87TE5Z02W,"53.1,51.1,50.0,50.8,40.1,52.0,64.3,,68.2,,34.6, , 50.5,66.4,994.0,528.5,109.4",1235641,2019-12-01 03:53:16 UTC,,,
0EADXYQBFZH21Q55D8YHR24K0A,"52.9,51.1,49.9,50.8,40.1,52.0,63.2,,68.0,,34.6, , 50.5,66.3,994.0,529.0,108.8",1235641,2019-12-01 03:53:31 UTC,,,
0EADXYVY2A17Y3H27M3ZZAM4FC,"52.6,51.1,49.6,50.8,40.1,52.0,62.4,,67.8,,34.5, , 50.5,66.2,994.0,528.5,109.6",1235641,2019-12-01 03:53:46 UTC,,,
0EADXZ0GJ3CSESAMCKMNQQKSA3,"52.3,51.1,49.5,50.8,40.1,52.1,61.5,,67.6,,34.5, , 50.5,66.2,994.0,529.0,108.8",1235641,2019-12-01 03:54:01 UTC,,,
0EADXZ53130FQCJRVRZ3RT1SE0,"52.1,51.2,49.4,50.8,40.1,52.0,183.9,,67.4,,34.5, , 50.5,66.1,994.0,529.6,109.5",1235641,2019-12-01 03:54:16 UTC,,,
0EADXZ9NS7Q540QW126P8QAWK6,"51.9,51.2,49.2,50.6,40.1,52.1,183.9,,67.1,,34.5, , 50.5,66.0,994.0,529.0,109.6",1235641,2019-12-01 03:54:31 UTC,,,
0EADXZE83DP2A3S85K9CNHTGZC,"51.7,51.2,49.1,50.6,40.1,52.1,59.3,,67.0,,34.5, , 50.5,66.0,994.0,529.6,108.8",1235641,2019-12-01 03:54:46 UTC,,,
0EADXZJTP8ST761Z2GW3QM6Z17,"51.4,51.2,49.0,50.5,40.1,52.1,58.7,,66.8,,34.5, , 50.5,65.9,994.0,530.1,109.7",1235641,2019-12-01 03:55:01 UTC,,,
0EADXZQCWXGKDNCB5Y57AD5PB5,"51.4,51.2,48.8,50.5,40.1,52.1,59.3,,66.5,,34.6, , 50.5,65.8,994.0,530.1,109.2",1235641,2019-12-01 03:55:16 UTC,,,
0EADXZVZRYRR2DKBZZ8TJCHPP3,"52.6,51.2,48.8,50.5,40.1,52.1,67.9,,66.3,,34.6, , 50.5,65.9,993.9,530.1,108.9",1235641,2019-12-01 03:55:31 UTC,,,
0EADY00HYNJPTCFHHQ0W51V6KK,"53.6,51.2,49.2,50.5,40.3,51.9,73.7,,66.3,,34.6, , 50.5,67.2,993.9,530.7,108.4",1235641,2019-12-01 03:55:46 UTC,,,
0EADY054Z3CEPPTGTAZJ3C40RK,"54.4,51.2,49.4,50.5,40.3,51.8,78.2,,66.3,,34.5, , 50.5,67.7,993.9,530.1,108.9",1235641,2019-12-01 03:56:01 UTC,,,
0EADY09QAFJJ5NKQ95KARJ6JD0,"55.1,51.2,49.6,50.5,40.4,51.8,82.1,,66.4,,34.6, , 50.5,67.9,993.9,530.7,108.5",1235641,2019-12-01 03:56:16 UTC,,,
0EADY0E9FK8ZPJ02CGY6C2C3AE,"55.7,51.1,49.9,50.5,40.4,51.7,85.9,,66.7,,34.5, , 50.5,68.5,993.9,530.1,107.4",1235641,2019-12-01 03:56:31 UTC,,,
0EADY0JVZT9EXTBF7RZT280N5D,"56.4,51.2,50.1,50.5,40.4,51.6,89.6,,67.0,,34.5, , 50.5,68.7,994.0,530.1,108.1",1235641,2019-12-01 03:56:46 UTC,,,
0EADY0QEMD6941H3EFV0R8JD6V,"56.8,51.1,50.3,50.5,40.5,51.6,93.0,,67.3,,34.5, , 50.5,68.8,993.9,530.1,107.9",1235641,2019-12-01 03:57:01 UTC,,,
0EADY0W0XPSVPRJXH5HZ757A29,"57.2,51.1,50.5,50.5,40.5,51.6,95.9,,67.6,,34.5, , 50.5,69.0,993.9,530.1,107.7",1235641,2019-12-01 03:57:16 UTC,,,
0EADY10KJC1S95K7C401ZWT5BE,"57.7,51.2,50.9,50.6,40.5,51.6,98.6,,67.7,,34.5, , 50.5,69.0,993.9,530.1,107.1",1235641,2019-12-01 03:57:31 UTC,,,
0EADY1564DG7ZN5298EYSVARTT,"58.2,51.1,51.0,50.5,40.5,51.6,101.1,,67.9,,34.5, , 50.5,69.2,993.9,530.7,107.6",1235641,2019-12-01 03:57:46 UTC,,,
0EADY19RP6FZKVM1K4MHMZ6VAY,"58.7,51.2,51.2,50.6,40.6,51.6,103.3,,68.0,,34.5, , 50.5,69.0,993.9,530.7,107.3",1235641,2019-12-01 03:58:01 UTC,,,
0EADY1EAW9YPGCJ0YSB4C0VWJK,"59.1,51.1,51.3,50.6,40.6,51.6,105.3,,68.3,,34.5, , 50.5,69.2,993.9,530.7,106.6",1235641,2019-12-01 03:58:16 UTC,,,
0EADY1JX87J56S1B27H8MPAY4R,"59.3,51.2,51.5,50.6,40.6,51.6,107.1,,68.7,,34.5, , 50.5,69.3,993.9,530.7,107.5",1235641,2019-12-01 03:58:31 UTC,,,
0EADY1QFXP8FBFVRHHWZ02W0TV,"59.8,51.2,51.8,50.8,40.6,51.6,108.8,,69.1,,34.5, , 50.5,69.3,993.9,530.1,106.4",1235641,2019-12-01 03:58:46 UTC,,,
0EADY1W2AKG0DMTMNDEFHWDK6F,"60.2,51.2,51.9,50.8,40.6,51.6,110.0,,69.2,,34.6, , 50.5,69.1,993.9,530.1,107.7",1235641,2019-12-01 03:59:01 UTC,,,
0EADY20MVYSW4A10K117YTW742,"60.5,51.2,52.1,50.8,40.6,51.6,111.4,,69.5,,34.6, , 50.5,69.1,993.9,530.1,107.3",1235641,2019-12-01 03:59:16 UTC,,,
0EADY2576A5K31DK8FP8KT2A93,"60.9,51.2,52.2,50.8,40.6,51.6,112.5,,69.8,,34.6, , 50.5,69.3,993.9,529.0,107.7",1235641,2019-12-01 03:59:31 UTC,,,
0EADY29SKZKYVKNXJ51M31X7V6,"61.6,51.2,52.3,50.9,40.6,51.7,113.4,,70.4,,34.6, , 50.6,69.1,993.9,529.0,107.7",1235641,2019-12-01 03:59:46 UTC,,,
0EADY2ECGJRD4QP2T5RQSQCMJM,"61.9,51.4,52.4,51.0,40.6,51.7,114.3,,70.4,,34.6, , 50.6,69.2,994.0,529.0,106.4",1235641,2019-12-01 04:00:01 UTC,,,
0EADY2JYWM19NR98JNQYW6RBXZ,"62.1,51.4,52.6,51.0,40.7,51.7,115.2,,70.8,,34.6, , 50.6,69.2,994.0,529.6,106.8",1235641,2019-12-01 04:00:16 UTC,,,
0EADY2QHFB92C8THT8HB8CMP81,"62.3,51.4,52.7,51.1,40.6,51.7,116.0,,70.9,,34.6, , 50.6,69.4,993.9,528.5,106.4",1235641,2019-12-01 04:00:31 UTC,,,
0EADY2W3JBV7XXZ5304GWEF3C9,"62.5,51.4,52.8,51.1,40.7,51.7,116.5,,71.0,,34.6, , 50.6,69.3,994.0,529.0,106.9",1235641,2019-12-01 04:00:46 UTC,,,
0EADY30P3WBAJ97ZYNE27MB290,"62.7,51.5,52.9,51.1,40.7,51.7,117.2,,71.2,,34.5, , 50.6,69.3,994.0,528.5,107.3",1235641,2019-12-01 04:01:01 UTC,,,
0EADY358KJW530A5HMEPC8Y10H,"62.7,51.5,52.9,51.2,40.7,51.7,117.5,,71.3,,34.5, , 50.6,69.3,994.0,529.0,106.7",1235641,2019-12-01 04:01:16 UTC,,,
0EADY39V0E26SZTP5277FCDX8R,"63.0,51.5,53.0,51.3,40.7,51.8,117.8,,71.5,,34.5, , 50.6,69.1,994.0,528.5,106.4",1235641,2019-12-01 04:01:31 UTC,,,
0EADY3EEEEY9MHN5Z1205C75JA,"63.2,51.5,53.1,51.3,40.7,51.8,116.1,,71.7,,34.5, , 50.7,69.2,994.0,529.0,107.1",1235641,2019-12-01 04:01:46 UTC,,,
0EADY3K07PM0NKRM14ZYBWR2WQ,"63.0,51.6,53.2,51.4,40.9,51.9,112.6,,71.9,,34.4, , 50.7,69.2,994.0,528.5,106.9",1235641,2019-12-01 04:02:01 UTC,,,
0EADY3QJJ9NCD3KX3E0WY2E27M,"62.8,51.6,53.2,51.4,40.9,51.9,108.1,,71.9,,34.5, , 50.7,69.2,994.0,529.6,106.5",1235641,2019-12-01 04:02:16 UTC,,,
0EADY3W5E580XSDGA3T2XPD17A,"62.9,51.7,53.3,51.5,41.0,51.9,103.4,,71.9,,34.4, , 50.7,69.1,994.0,529.6,106.2",1235641,2019-12-01 04:02:31 UTC,,,
0EADY40QN9DV6AFAKS2V6SFJJD,"62.6,51.7,53.3,51.5,41.0,51.9,98.8,,71.9,,34.4, , 50.7,69.1,994.0,529.6,106.4",1235641,2019-12-01 04:02:46 UTC,,,
0EADY459XRFQ5D17HMM7VF6176,"61.6,51.7,53.3,51.5,40.9,52.1,93.4,,71.6,,34.4, , 50.8,69.2,993.9,530.1,106.3",1235641,2019-12-01 04:03:01 UTC,,,
0EADY49X8VRN0ET7PM848WGQHM,"59.6,51.8,53.0,51.7,40.9,52.3,86.9,,71.3,,34.5, , 50.8,68.8,993.9,530.7,106.7",1235641,2019-12-01 04:03:16 UTC,,,
0EADY4EEWM8X7NKV46X5GAYHSC,"58.3,51.8,52.8,51.7,40.9,52.4,82.6,,70.9,,34.5, , 50.9,67.7,993.9,530.1,107.3",1235641,2019-12-01 04:03:31 UTC,,,
0EADY4K1M6Q4Y04D7F1N1RTDZ1,"57.4,51.8,52.6,51.7,40.9,52.4,79.5,,70.7,,34.5, , 50.9,67.1,993.9,530.1,107.3",1235641,2019-12-01 04:03:46 UTC,,,
0EADY4QM1GZD4P2RD786BBBY7S,"56.6,51.8,52.3,51.7,40.7,52.5,77.0,,70.5,,34.5, , 51.0,66.8,993.9,530.7,107.3",1235641,2019-12-01 04:04:01 UTC,,,
0EADY4W7E48VSMWKFTWKX6AP2E,"56.0,51.9,52.1,51.7,40.7,52.6,75.2,,70.1,,34.5, , 51.0,66.6,993.9,529.6,107.5",1235641,2019-12-01 04:04:16 UTC,,,
0EADY50RZTXW1DK7FR5DD6RJ72,"55.6,51.9,51.8,51.7,40.7,52.6,73.2,,69.9,,34.5, , 51.0,66.5,993.9,529.6,107.5",1235641,2019-12-01 04:04:31 UTC,,,
0EADY55BFPYWXY980S1XKPXZ6T,"55.1,51.9,51.7,51.5,40.7,52.7,71.3,,69.7,,34.5, , 51.0,66.5,993.9,529.6,107.5",1235641,2019-12-01 04:04:46 UTC,,,
0EADY59Y8W2S4W9ZY7BTW1HWRJ,"54.7,52.0,51.3,51.7,40.7,52.7,69.7,,69.5,,34.5, , 51.0,66.4,993.9,530.1,107.3",1235641,2019-12-01 04:05:01 UTC,,,
0EADY5EGEETNSD7SCHBJJB5KJE,"54.4,52.0,51.1,51.5,40.7,52.7,68.3,,69.2,,34.5, , 51.1,66.4,993.9,529.0,107.3",1235641,2019-12-01 04:05:16 UTC,,,
0EADY5K35T135ERC78DGZHMX20,"54.0,52.0,51.0,51.5,40.6,52.8,66.9,,68.9,,34.5, , 51.1,66.3,994.0,529.6,107.6",1235641,2019-12-01 04:05:31 UTC,,,
0EADY5QNMSRC6CV1CB3JB9VY6C,"53.7,52.1,50.8,51.5,40.7,52.7,65.7,,68.7,,34.5, , 51.1,66.3,994.0,529.0,107.5",1235641,2019-12-01 04:05:46 UTC,,,
0EADY5W81XDW5QQAEFPN275M4J,"53.5,52.0,50.5,51.5,40.6,52.8,64.6,,68.5,,34.5, , 51.1,66.2,994.0,529.0,107.7",1235641,2019-12-01 04:06:01 UTC,,,
0EADY60TCCDJ0G9ETKCPJHYFE4,"53.1,52.1,50.4,51.4,40.6,52.7,63.5,,68.2,,34.5, , 51.1,66.1,994.0,529.6,107.3",1235641,2019-12-01 04:06:16 UTC,,,
0EADY65D3HX5VC7Y4RXPYVA3C5,"52.9,52.1,50.3,51.5,40.6,52.8,62.5,,68.1,,34.5, , 51.1,66.0,994.0,528.5,107.4",1235641,2019-12-01 04:06:31 UTC,,,
0EADY69ZA37WBKH4HPWJ8GN3H8,"52.6,52.1,50.1,51.4,40.6,52.8,61.9,,67.9,,34.5, , 51.1,65.9,994.0,529.0,107.5",1235641,2019-12-01 04:06:46 UTC,,,
0EADY6EHRGQDQ1A128GE272ZC7,"52.4,52.1,50.0,51.4,40.6,52.7,61.2,,67.7,,34.5, , 51.2,65.9,994.0,529.6,107.6",1235641,2019-12-01 04:07:01 UTC,,,
0EADY6K4GHP1BAZKKYDAYEE0KV,"52.2,52.1,49.9,51.3,40.6,52.8,60.6,,67.4,,34.5, , 51.2,65.8,994.0,529.6,108.0",1235641,2019-12-01 04:07:16 UTC,,,
0EADY6QPT4ATBSSJPNMR0C3ACA,"52.0,52.1,49.6,51.3,40.6,52.8,59.9,,67.3,,34.5, , 51.2,65.8,994.0,529.0,107.3",1235641,2019-12-01 04:07:31 UTC,,,
0EADY6W9ABWM7GZA5S2CPYY965,"51.8,52.1,49.6,51.3,40.6,52.8,59.4,,67.1,,34.5, , 51.2,65.7,994.0,529.6,107.8",1235641,2019-12-01 04:07:46 UTC,,,
0EADY70VRY68CXC7E3JJTH5GGG,"51.5,52.1,49.4,51.2,40.6,52.8,58.9,,66.9,,34.5, , 51.2,65.6,994.0,529.6,107.3",1235641,2019-12-01 04:08:01 UTC,,,
0EADY75EJS7XXTW1QZJJ6HKQ6C,"51.5,52.1,49.3,51.2,40.6,52.7,59.5,,66.8,,34.5, , 51.2,65.6,994.0,529.6,107.7",1235641,2019-12-01 04:08:16 UTC,,,
0EADY7A0X7RHVMQT9XEFEM8JA4,"52.7,52.1,49.4,51.2,40.7,52.7,68.2,,66.5,,34.5, , 51.2,65.7,993.9,530.1,107.4",1235641,2019-12-01 04:08:31 UTC,,,
0EADY7EKFDJPKCT69X86ZG5534,"53.7,52.1,49.7,51.3,40.9,52.5,74.0,,66.4,,34.5, , 51.2,66.8,994.0,529.6,107.0",1235641,2019-12-01 04:08:46 UTC,,,
0EADY7K5WCBDPHHHBP9C3PHJWV,"54.5,52.1,50.0,51.2,41.0,52.4,78.4,,66.5,,34.5, , 51.1,67.2,993.9,530.7,107.0",1235641,2019-12-01 04:09:01 UTC,,,
0EADY7QRBJHHT2TA47BR79VTDE,"55.3,52.1,50.2,51.2,41.1,52.3,82.3,,66.8,,34.5, , 51.1,67.5,993.9,530.7,106.8",1235641,2019-12-01 04:09:16 UTC,,,
0EADY7WAY152646GWG6D945125,"55.9,52.1,50.4,51.2,41.1,52.3,86.3,,67.0,,34.5, , 51.1,67.7,993.9,530.7,106.2",1235641,2019-12-01 04:09:31 UTC,,,
0EADY80XMNJRVRAGTTN5J01MD0,"56.4,52.1,50.6,51.2,41.1,52.3,89.8,,67.1,,34.5, , 51.1,68.0,993.9,530.7,106.5",1235641,2019-12-01 04:09:46 UTC,,,
0EADY85FJGWRE2SV4MR6P1AC0A,"57.1,52.1,50.9,51.2,41.1,52.1,93.2,,67.3,,34.5, , 51.1,68.0,993.9,531.2,105.9",1235641,2019-12-01 04:10:01 UTC,,,
0EADY8A263SQ28RTJDDDMHPPJH,"57.4,52.0,51.1,51.3,41.1,52.1,96.5,,67.6,,34.5, , 51.1,68.2,993.9,531.2,106.2",1235641,2019-12-01 04:10:16 UTC,,,
0EADY8EMSKM04DM3S8TGYTRTX4,"57.7,52.1,51.3,51.3,41.1,52.1,99.1,,68.0,,34.6, , 51.1,68.7,993.8,531.8,105.8",1235641,2019-12-01 04:10:31 UTC,,,
0EADY8K6Z6ZGCQJ6Z67YMNQ6JX,"58.2,52.1,51.5,51.3,41.2,52.1,101.5,,68.3,,34.6, , 51.1,68.6,993.9,531.8,105.9",1235641,2019-12-01 04:10:46 UTC,,,
0EADY8QSFTRVFC0E1X30ZCD8FB,"58.7,52.1,51.9,51.3,41.2,52.3,103.8,,68.5,,34.7, , 51.1,68.6,993.8,532.4,105.9",1235641,2019-12-01 04:11:01 UTC,,,
0EADY8WC5NWZN7XB39DFXPN9Z7,"59.3,52.1,52.0,51.3,41.2,52.1,105.8,,68.8,,34.7, , 51.1,68.7,993.8,532.9,105.5",1235641,2019-12-01 04:11:16 UTC,,,
0EADY90YHYX1NV2PN0F6YJWEKW,"59.8,52.1,52.2,51.3,41.2,52.3,107.5,,69.1,,34.9, , 51.1,68.9,993.8,532.4,105.6",1235641,2019-12-01 04:11:31 UTC,,,
0EADY95H2G4A4MJ9E95YRVZ8S0,"60.1,52.1,52.3,51.4,41.2,52.1,109.1,,69.2,,34.8, , 51.1,68.9,993.8,532.4,106.1",1235641,2019-12-01 04:11:46 UTC,,,
0EADY9A3H1WAPWS6A90GD9P3NF,"60.4,52.1,52.4,51.4,41.2,52.3,110.5,,69.6,,34.8, , 51.2,69.0,993.9,532.9,105.3",1235641,2019-12-01 04:12:01 UTC,,,
0EADY9ENZ9MA5RZ48MKHKN085R,"60.7,52.1,52.7,51.4,41.2,52.3,111.8,,70.1,,34.8, , 51.2,68.9,993.9,532.9,104.9",1235641,2019-12-01 04:12:16 UTC,,,
0EADY9K8G589DKJ7MCH6CNSCQ4,"61.1,52.3,52.8,51.5,41.2,52.3,112.8,,70.3,,34.8, , 51.2,69.0,993.9,532.4,105.1",1235641,2019-12-01 04:12:31 UTC,,,
0EADY9QTX6H1RZHRE5T8VXQC7J,"61.6,52.3,52.9,51.5,41.2,52.3,113.9,,70.4,,34.7, , 51.2,69.0,993.9,532.4,105.4",1235641,2019-12-01 04:12:46 UTC,,,
0EADY9WDF5FMWX0Z4R1ANMYTAS,"61.7,52.3,53.0,51.5,41.2,52.3,114.8,,70.7,,34.6, , 51.2,68.8,993.9,532.4,105.4",1235641,2019-12-01 04:13:01 UTC,,,
0EADYA0ZW8EZRDR1C3SQN4MCND,"62.1,52.3,53.1,51.7,41.3,52.3,115.6,,71.0,,34.7, , 51.2,68.9,993.9,531.8,105.4",1235641,2019-12-01 04:13:16 UTC,,,
0EADYA5M657GSW1C277ECZD184,"62.5,52.4,53.3,51.7,41.3,52.3,116.4,,71.2,,34.7, , 51.2,69.0,993.9,532.4,105.3",1235641,2019-12-01 04:13:31 UTC,,,
0EADYAA50DH89D93Y5HJQ7FWMS,"62.8,52.4,53.5,51.8,41.3,52.4,117.1,,71.5,,34.7, , 51.2,68.9,993.9,532.4,105.7",1235641,2019-12-01 04:13:46 UTC,,,
0EADYAEQAY8F7C8VW7NQ8JKFZW,"63.1,52.4,53.6,51.8,41.3,52.4,117.7,,71.8,,34.7, , 51.2,68.9,993.9,532.4,105.6",1235641,2019-12-01 04:14:01 UTC,,,
0EADYAK9X04BM1F54TJN0X8GA9,"63.6,52.4,53.7,51.8,41.3,52.4,117.4,,72.1,,34.6, , 51.2,68.9,993.9,532.9,105.0",1235641,2019-12-01 04:14:16 UTC,,,
0EADYAQWCJ71V66RYYED008YQ9,"63.6,52.5,53.7,51.9,41.3,52.5,115.2,,72.4,,34.6, , 51.3,68.9,993.9,532.4,105.2",1235641,2019-12-01 04:14:31 UTC,,,
0EADYAWEWTJNE73CJGE53TDBK3,"63.9,52.5,53.8,52.0,41.4,52.4,111.2,,72.3,,34.6, , 51.3,69.0,993.9,532.9,104.9",1235641,2019-12-01 04:14:46 UTC,,,
0EADYB11E9SMD9D063DB86F624,"63.5,52.5,53.9,52.0,41.4,52.5,106.7,,72.1,,34.6, , 51.3,69.0,993.9,532.4,104.3",1235641,2019-12-01 04:15:01 UTC,,,
0EADYB5MHNQ3DTMGZ08P4E4C5Q,"63.1,52.6,53.9,52.0,41.5,52.5,102.0,,72.2,,34.6, , 51.3,69.0,993.9,532.9,104.1",1235641,2019-12-01 04:15:16 UTC,,,
0EADYBA656ZDS21CM68ZN8MDBW,"62.9,52.6,54.0,52.1,41.5,52.5,97.5,,72.1,,34.6, , 51.3,69.0,993.9,532.4,105.0",1235641,2019-12-01 04:15:31 UTC,,,
