id,value,feed_id,created_at,lat,lon,ele
0EADYBESGFEZB80JNWMAS6A1GN,"61.3,52.7,53.6,52.1,41.4,52.6,91.3,,71.7,,34.6, , 51.4,69.0,993.9,532.9,104.7",1235641,2019-12-01 04:15:46 UTC,,,
0EADYBKBJ6KMWK79QHK4GWWC4B,"59.6,52.7,53.5,52.2,41.4,52.7,85.8,,71.5,,34.5, , 51.4,68.0,993.9,532.9,105.4",1235641,2019-12-01 04:16:01 UTC,,,
0EADYBQXS5RKD87WVMXMJM5NB1,"58.5,52.7,53.1,52.2,41.4,52.8,82.1,,71.0,,34.4, , 51.5,67.2,993.9,531.8,105.4",1235641,2019-12-01 04:16:16 UTC,,,
0EADYBWGFX30HZGS6PJ9BRDJ5H,"57.6,52.7,53.0,52.1,41.3,52.9,79.3,,70.8,,34.4, , 51.5,66.8,993.9,531.8,106.5",1235641,2019-12-01 04:16:31 UTC,,,
0EADYC12SWX9376G697A2723X7,"56.8,52.8,52.8,52.2,41.3,52.9,76.8,,70.5,,34.4, , 51.5,66.5,993.9,532.4,105.3",1235641,2019-12-01 04:16:46 UTC,,,
0EADYC5NDNAP37JE2NW2JREGJA,"56.3,52.8,52.6,52.1,41.3,53.0,74.9,,70.3,,34.3, , 51.5,66.4,993.8,532.4,106.3",1235641,2019-12-01 04:17:01 UTC,,,
0EADYCA7RZKW7VW9B7NM2T07E5,"55.7,52.9,52.3,52.1,41.3,53.0,73.1,,70.0,,34.3, , 51.6,66.3,993.8,531.8,106.3",1235641,2019-12-01 04:17:16 UTC,,,
0EADYCETBXZZVQVKFAZCQQYST4,"55.3,52.9,52.1,52.1,41.3,53.0,71.4,,69.8,,34.3, , 51.6,66.3,993.8,532.4,106.5",1235641,2019-12-01 04:17:31 UTC,,,
0EADYCKCN6GHRZP9S09BMT062D,"54.9,52.9,51.9,52.1,41.2,53.2,69.8,,69.6,,34.1, , 51.6,66.2,993.9,532.9,106.7",1235641,2019-12-01 04:17:46 UTC,,,
0EADYCQZ49AYEHCGJSJBGMN59T,"54.6,53.0,51.7,52.1,41.2,53.2,68.4,,69.2,,34.1, , 51.6,66.2,993.9,532.4,106.2",1235641,2019-12-01 04:18:01 UTC,,,
0EADYCWHW1E8QPMNX4BXCJDAJW,"54.1,53.0,51.4,52.0,41.2,53.2,67.1,,69.0,,34.1, , 51.6,66.1,993.9,532.9,105.6",1235641,2019-12-01 04:18:16 UTC,,,
0EADYD141WS9054VX81NHBPGMJ,"53.9,53.0,51.2,52.0,41.2,53.3,66.0,,68.8,,34.3, , 51.6,66.1,993.9,532.9,105.4",1235641,2019-12-01 04:18:31 UTC,,,
0EADYD5PEHWMNNR3WXHWRH1KNK,"53.6,53.0,51.1,52.0,41.2,53.3,65.0,,68.7,,34.3, , 51.6,66.0,993.9,532.4,105.8",1235641,2019-12-01 04:18:46 UTC,,,
0EADYDA8Y7NWR6CN5V5A5724YK,"53.3,53.0,50.9,51.9,41.2,53.3,64.1,,68.5,,34.3, , 51.6,66.0,993.8,532.4,105.7",1235641,2019-12-01 04:19:01 UTC,,,
0EADYDEVNCDWSJJ8NMW96B982N,"53.1,53.0,50.8,52.0,41.2,53.3,63.1,,68.2,,34.1, , 51.7,65.9,993.8,532.4,105.9",1235641,2019-12-01 04:19:16 UTC,,,
0EADYDKDXEBHZ4AV1DEW8TYAT2,"52.8,53.0,50.6,51.9,41.2,53.3,62.3,,68.0,,34.1, , 51.7,65.9,993.9,532.9,106.0",1235641,2019-12-01 04:19:31 UTC,,,
0EADYDR0G3JH6KSB358XQGH9R3,"52.6,53.0,50.4,51.9,41.2,53.3,61.6,,67.8,,34.1, , 51.7,65.8,993.9,532.9,106.0",1235641,2019-12-01 04:19:46 UTC,,,
0EADYDWJXAP8V2FE9EW7GBSW0C,"52.3,53.0,50.3,51.9,41.2,53.4,61.0,,67.7,,34.1, , 51.7,65.8,993.8,533.5,106.2",1235641,2019-12-01 04:20:01 UTC,,,
0EADYE15KJ3BFDBZ5AEKFPT6Y8,"52.1,53.0,50.1,51.9,41.2,53.4,60.4,,67.4,,34.1, , 51.7,65.7,993.8,534.0,106.3",1235641,2019-12-01 04:20:16 UTC,,,
0EADYE5R0CHARBAFDW10G9S049,"52.0,53.0,50.0,51.9,41.2,53.4,59.8,,67.2,,34.1, , 51.7,65.7,993.8,533.5,106.0",1235641,2019-12-01 04:20:31 UTC,,,
0EADYEAADXZYX26PF6S71QJ28H,"51.8,53.0,49.9,51.8,41.2,53.4,59.4,,67.1,,34.1, , 51.7,65.6,993.8,534.0,106.4",1235641,2019-12-01 04:20:46 UTC,,,
0EADYEEWX4VDY87V4TRTTHHFVC,"51.7,53.0,49.6,51.8,41.2,53.5,58.9,,66.9,,34.1, , 51.7,65.6,993.8,534.6,106.3",1235641,2019-12-01 04:21:01 UTC,,,
0EADYEKFCHQXGJXGBNTNM7MCGV,"52.4,53.0,49.9,51.8,41.2,53.4,65.8,,66.8,,34.1, , 51.7,65.4,993.8,535.7,106.2",1235641,2019-12-01 04:21:16 UTC,,,
0EADYER240NPZFX97MMY9QQCTK,"53.5,53.0,50.2,51.8,41.3,53.2,72.5,,66.5,,34.1, , 51.6,66.3,993.7,535.7,105.5",1235641,2019-12-01 04:21:31 UTC,,,
0EADYEWMBKS63VYTFQCDCXSDNC,"54.2,53.0,50.4,51.8,41.4,53.0,77.2,,66.5,,34.1, , 51.6,67.1,993.7,535.7,105.6",1235641,2019-12-01 04:21:46 UTC,,,
0EADYF16VWZQJND76EXPH7J8PF,"55.0,53.0,50.6,51.8,41.5,52.9,81.2,,66.8,,34.1, , 51.6,67.4,993.7,535.7,105.0",1235641,2019-12-01 04:22:01 UTC,,,
0EADYF5SG28Y55DCJY3BC2QGJZ,"55.6,53.0,51.0,51.8,41.5,52.8,85.1,,67.0,,34.3, , 51.6,67.9,993.7,536.2,104.0",1235641,2019-12-01 04:22:16 UTC,,,
0EADYFAC3M8DYSWNE56J5WXG3Y,"56.2,53.0,51.2,51.8,41.6,52.8,88.9,,67.2,,34.3, , 51.6,67.5,993.7,535.7,105.1",1235641,2019-12-01 04:22:31 UTC,,,
0EADYFEY9FT942WKZR2S9HQXWZ,"56.7,52.9,51.4,51.8,41.6,52.7,92.3,,67.3,,34.3, , 51.6,67.6,993.7,535.7,105.9",1235641,2019-12-01 04:22:46 UTC,,,
0EADYFKGSQDQA5QFTASTBYDMVG,"57.4,52.9,51.7,51.8,41.6,52.7,95.6,,67.6,,34.3, , 51.6,67.7,993.7,535.1,104.3",1235641,2019-12-01 04:23:01 UTC,,,
0EADYFR3CW2PA5PNYBTWMHXZ99,"57.8,53.0,51.9,51.8,41.8,52.7,98.5,,67.9,,34.4, , 51.6,68.1,993.7,535.7,104.5",1235641,2019-12-01 04:23:16 UTC,,,
0EADYFWNRA1ETED3NZST8NNDHA,"58.1,52.9,52.1,51.8,41.8,52.7,101.0,,68.3,,34.4, , 51.6,68.2,993.7,535.7,105.0",1235641,2019-12-01 04:23:31 UTC,,,
0EADYG185MKNC9R7K9GX0ADCJV,"58.4,52.9,52.3,51.8,41.8,52.7,103.5,,68.8,,34.5, , 51.6,68.5,993.8,535.7,104.2",1235641,2019-12-01 04:23:46 UTC,,,
0EADYG5TSQN7K2FF9XA6BB9E34,"59.0,52.9,52.6,51.9,41.8,52.7,105.5,,68.9,,34.6, , 51.6,68.4,993.8,535.7,104.4",1235641,2019-12-01 04:24:01 UTC,,,
0EADYGAD4M1NZ1B9FAZXYP1HY7,"59.5,52.9,52.7,51.9,41.8,52.8,107.3,,69.1,,34.5, , 51.6,68.3,993.8,535.7,104.8",1235641,2019-12-01 04:24:16 UTC,,,
0EADYGEZMCBENGWM18BPN654XG,"60.0,53.0,52.9,51.9,41.8,52.8,108.9,,69.4,,34.5, , 51.6,68.2,993.7,535.1,104.6",1235641,2019-12-01 04:24:31 UTC,,,
0EADYGKJ66PC7WBYQ4Y6X69AES,"60.3,53.0,53.1,51.9,41.9,52.8,110.5,,69.8,,34.6, , 51.6,68.2,993.7,535.7,104.8",1235641,2019-12-01 04:24:46 UTC,,,
0EADYGR4XJW4F5BQ6AXSMSC4F9,"60.4,53.0,53.2,52.0,41.8,52.8,111.8,,70.0,,34.5, , 51.6,68.5,993.7,536.2,104.9",1235641,2019-12-01 04:25:01 UTC,,,
0EADYGWQ53XHRTV0WSYR56Q0V4,"60.9,53.0,53.3,52.0,41.9,52.8,113.0,,69.9,,34.5, , 51.6,68.6,993.7,536.8,104.2",1235641,2019-12-01 04:25:16 UTC,,,
0EADYH19QK3PZEBVP878JMWDYC,"61.2,53.0,53.5,52.0,41.9,52.9,114.1,,70.6,,34.5, , 51.6,68.4,993.7,537.4,104.3",1235641,2019-12-01 04:25:31 UTC,,,
0EADYH5W2JVNG24ZF4DJHVWQBW,"61.3,53.0,53.7,52.0,41.9,52.8,115.0,,70.8,,34.5, , 51.6,68.4,993.7,536.8,104.1",1235641,2019-12-01 04:25:46 UTC,,,
0EADYHAEV2TTNDN8FC0SRT4BZS,"61.9,53.0,53.8,52.1,41.9,52.8,115.7,,71.3,,34.5, , 51.7,68.7,993.7,536.8,104.1",1235641,2019-12-01 04:26:01 UTC,,,
0EADYHF1609PQKW37KNCBT9JMB,"62.5,53.2,53.9,52.2,41.9,52.9,116.5,,71.5,,34.5, , 51.7,68.8,993.7,537.9,104.2",1235641,2019-12-01 04:26:16 UTC,,,
0EADYHKKG0SF89ZWHVJTSQMCB9,"62.9,53.2,54.0,52.2,41.9,52.9,117.2,,71.8,,34.5, , 51.7,68.9,993.7,537.4,103.9",1235641,2019-12-01 04:26:31 UTC,,,
0EADYHR62ETH1Y5SGKQ9JSYMH1,"63.2,53.3,54.1,52.2,41.9,53.0,117.7,,72.1,,34.5, , 51.7,68.7,993.7,537.4,103.9",1235641,2019-12-01 04:26:46 UTC,,,
0EADYHWRGF0BN38P5NDX3R4DJC,"63.5,53.2,54.2,52.3,41.9,53.0,118.0,,72.1,,34.5, , 51.7,68.6,993.7,537.9,104.3",1235641,2019-12-01 04:27:01 UTC,,,
0EADYJ1B4PF40CWJW3X3RPZ3YV,"63.8,53.3,54.5,52.3,42.0,53.0,116.4,,72.4,,34.5, , 51.7,68.5,993.7,537.9,103.5",1235641,2019-12-01 04:27:16 UTC,,,
0EADYJ5XK5RN2CESHERSZXA09M,"63.7,53.3,54.5,52.3,42.0,53.2,113.0,,72.5,,34.5, , 51.7,68.6,993.7,538.5,103.7",1235641,2019-12-01 04:27:31 UTC,,,
0EADYJAG03FC43E8PAMGXJTYJ7,"63.7,53.3,54.6,52.4,42.0,53.2,108.7,,72.5,,34.5, , 51.7,68.6,993.6,538.5,104.1",1235641,2019-12-01 04:27:46 UTC,,,
0EADYJF2DK3XFTGQ7GM9V6ZFTA,"63.4,53.4,54.6,52.6,42.1,53.2,103.9,,72.6,,34.5, , 51.8,68.5,993.6,539.0,103.6",1235641,2019-12-01 04:28:01 UTC,,,
0EADYJKMZCT5R2K6N6702WMB2X,"63.2,53.4,54.6,52.6,42.1,53.2,99.4,,72.6,,34.4, , 51.8,68.6,993.6,538.5,103.2",1235641,2019-12-01 04:28:16 UTC,,,
0EADYJR7VMNC6QH962WMF2FT6X,"62.1,53.4,54.5,52.7,42.0,53.3,94.0,,72.5,,34.5, , 51.8,68.8,993.6,538.5,103.8",1235641,2019-12-01 04:28:31 UTC,,,
0EADYJWTQ95V05STCNA9QGFBKQ,"60.2,53.5,54.0,52.6,42.0,53.4,88.0,,72.2,,34.5, , 51.8,68.4,993.6,539.0,103.5",1235641,2019-12-01 04:28:46 UTC,,,
0EADYK1CE0ES9TDRCZZQG0093Q,"58.9,53.5,53.9,52.7,41.9,53.6,83.9,,71.7,,34.5, , 51.9,67.4,993.6,537.9,104.0",1235641,2019-12-01 04:29:01 UTC,,,
0EADYK5YXNQ35HCYW5ERVBZT3V,"58.0,53.6,53.6,52.7,41.9,53.7,80.9,,71.4,,34.6, , 51.9,66.8,993.7,537.9,104.1",1235641,2019-12-01 04:29:16 UTC,,,
0EADYKAHAKT8369PMC8ZKXPB0S,"57.3,53.6,53.5,52.7,41.9,53.7,78.3,,71.0,,34.6, , 51.9,66.6,993.6,537.9,104.1",1235641,2019-12-01 04:29:31 UTC,,,
0EADYKF3TD9709YFSY20AV3ZYT,"56.6,53.6,53.1,52.7,41.9,53.8,76.1,,70.8,,34.6, , 52.0,66.5,993.6,537.9,104.1",1235641,2019-12-01 04:29:46 UTC,,,
0EADYKKP9GTYZTGAHEKHVS5SGY,"56.0,53.6,52.9,52.7,41.9,53.8,74.3,,70.6,,34.6, , 52.0,66.5,993.6,538.5,103.9",1235641,2019-12-01 04:30:01 UTC,,,
0EADYKR8SF73C8FGNH2SPD2BYT,"55.6,53.6,52.7,52.7,41.8,53.8,72.5,,70.3,,34.6, , 52.0,66.4,993.6,537.9,104.1",1235641,2019-12-01 04:30:16 UTC,,,
0EADYKWVDSVJZZE6HB1WBTC6S6,"55.3,53.7,52.4,52.7,41.8,53.8,71.0,,70.0,,34.5, , 52.0,66.4,993.7,538.5,104.4",1235641,2019-12-01 04:30:31 UTC,,,
0EADYM1DR84HJS4E3ZKRTX123R,"54.8,53.7,52.2,52.7,41.8,53.9,69.5,,69.8,,34.5, , 52.0,66.3,993.6,539.0,104.4",1235641,2019-12-01 04:30:46 UTC,,,
0EADYM609SE8PCB3K3MGPD8WCS,"54.5,53.7,52.1,52.6,41.8,53.9,68.3,,69.6,,34.5, , 52.1,66.3,993.6,539.0,104.2",1235641,2019-12-01 04:31:01 UTC,,,
0EADYMAJQK51WXQANSBQCV18DB,"54.1,53.7,51.8,52.6,41.8,53.9,67.0,,69.4,,34.5, , 52.1,66.2,993.6,539.0,104.4",1235641,2019-12-01 04:31:16 UTC,,,
0EADYMF5C5VKQS66346TDDJV2J,"53.9,53.7,51.7,52.6,41.8,53.9,65.9,,69.1,,34.5, , 52.1,66.1,993.6,539.0,104.1",1235641,2019-12-01 04:31:31 UTC,,,
0EADYMKQVDQGCTVW8EB1TK82S3,"53.6,53.8,51.4,52.6,41.8,53.9,65.0,,68.9,,34.4, , 52.1,66.1,993.6,538.5,104.4",1235641,2019-12-01 04:31:46 UTC,,,
0EADYMRA67R2702P9D5F3N3994,"53.3,53.8,51.2,52.4,41.8,53.8,64.1,,68.7,,34.4, , 52.1,66.0,993.6,539.0,104.6",1235641,2019-12-01 04:32:01 UTC,,,
0EADYMWWQZM1ZV8HKKZ5JWBPJK,"53.1,53.8,51.1,52.4,41.8,53.9,63.3,,68.5,,34.4, , 52.1,65.9,993.6,538.5,104.3",1235641,2019-12-01 04:32:16 UTC,,,
0EADYN1F4KPHNA0J83JX7S8M65,"52.9,53.8,51.0,52.4,41.6,53.9,62.6,,68.3,,34.4, , 52.1,65.9,993.6,539.0,104.2",1235641,2019-12-01 04:32:31 UTC,,,
0EADYN61PMA54EPC0JR9NS0ZCV,"52.7,53.8,50.9,52.4,41.8,53.9,61.9,,68.1,,34.4, , 52.1,65.9,993.6,538.5,104.3",1235641,2019-12-01 04:32:46 UTC,,,
0EADYNAM3ZH55WXVKY6BFC552C,"52.4,53.8,50.6,52.3,41.8,53.9,61.3,,67.9,,34.4, , 52.1,65.8,993.6,539.0,104.5",1235641,2019-12-01 04:33:01 UTC,,,
0EADYNF6R4SAGQ82NCQXXWTB55,"52.2,53.8,50.5,52.3,41.6,53.8,60.7,,67.7,,34.4, , 52.1,65.7,993.6,537.9,104.7",1235641,2019-12-01 04:33:16 UTC,,,
0EADYNKS2TWS33AF877YQCCH43,"52.0,53.7,50.4,52.3,41.6,53.9,60.2,,67.6,,34.3, , 52.1,65.7,993.6,537.9,104.3",1235641,2019-12-01 04:33:31 UTC,,,
0EADYNRBJZZP7Q1HZF0WDD81JA,"51.9,53.8,50.3,52.3,41.6,53.9,59.7,,67.3,,34.3, , 52.1,65.6,993.6,538.5,104.2",1235641,2019-12-01 04:33:46 UTC,,,
0EADYNWY5DDTMJ9WW67CNXND8H,"51.7,53.8,50.2,52.2,41.6,53.8,59.3,,67.1,,34.3, , 52.1,65.6,993.6,537.9,104.4",1235641,2019-12-01 04:34:01 UTC,,,
0EADYP1GHPNG68W39WS6ZB6BW9,"52.4,53.7,50.3,52.3,41.6,53.8,66.2,,67.0,,34.3, , 52.1,65.5,993.6,537.9,104.6",1235641,2019-12-01 04:34:16 UTC,,,
0EADYP633A796HN4E2BP6FNCZR,"53.6,53.7,50.6,52.3,41.8,53.6,72.9,,66.9,,34.3, , 52.1,66.3,993.7,537.9,103.9",1235641,2019-12-01 04:34:31 UTC,,,
0EADYPANNPF33FPY6464AGGRT2,"54.5,53.7,51.0,52.3,42.0,53.5,77.5,,66.9,,34.3, , 52.1,67.1,993.7,537.4,103.7",1235641,2019-12-01 04:34:46 UTC,,,
0EADYPF872G4QCRH4EME1BPM41,"55.1,53.7,51.2,52.3,42.0,53.4,81.7,,67.1,,34.3, , 52.1,67.3,993.7,536.8,103.5",1235641,2019-12-01 04:35:01 UTC,,,
0EADYPKTJY5DPF1GHVCV7CQ97B,"55.8,53.7,51.4,52.3,42.1,53.3,85.5,,67.1,,34.3, , 52.0,67.1,993.7,536.8,103.9",1235641,2019-12-01 04:35:16 UTC,,,
0EADYPRCYVNNTE9R7XDFW2F99X,"56.3,53.7,51.7,52.2,42.1,53.3,89.2,,67.3,,34.3, , 52.0,67.5,993.7,537.4,103.4",1235641,2019-12-01 04:35:31 UTC,,,
0EADYPWZHYYF6X8JC7ESP71BQD,"56.7,53.7,51.9,52.3,42.1,53.2,92.7,,67.7,,34.1, , 52.0,67.8,993.7,536.8,103.2",1235641,2019-12-01 04:35:46 UTC,,,
0EADYQ1J3J9EJE57DK45XQJ24T,"57.4,53.7,52.2,52.3,42.1,53.2,95.9,,67.9,,34.1, , 52.0,68.0,993.7,536.2,103.1",1235641,2019-12-01 04:36:01 UTC,,,
0EADYQ64GRKW21RSNKT5D60PGH,"57.7,53.7,52.4,52.3,42.2,53.3,98.8,,68.1,,34.3, , 52.0,68.0,993.7,536.2,103.3",1235641,2019-12-01 04:36:16 UTC,,,
0EADYQAPXJJB3STWS85GB149WM,"58.3,53.7,52.7,52.3,42.2,53.3,101.5,,68.5,,34.5, , 52.0,68.0,993.7,536.2,103.4",1235641,2019-12-01 04:36:31 UTC,,,
0EADYQF9KGRAFA1ZZYSEVSD9WG,"58.6,53.7,52.9,52.3,42.2,53.3,103.8,,68.8,,34.6, , 52.0,68.0,993.7,536.2,103.5",1235641,2019-12-01 04:36:46 UTC,,,
0EADYQKW0YG63MCZ306CR9S8P6,"59.1,53.6,53.1,52.3,42.2,53.3,105.8,,69.1,,34.6, , 52.0,68.2,993.7,536.8,103.3",1235641,2019-12-01 04:37:01 UTC,,,
0EADYQRERFQ4MBTN246S66KYTD,"59.4,53.7,53.2,52.3,42.3,53.3,107.9,,69.4,,34.6, , 52.0,68.0,993.7,536.8,102.9",1235641,2019-12-01 04:37:16 UTC,,,
0EADYQX0VMEEF4J542SRD51SAT,"59.9,53.6,53.3,52.4,42.3,53.4,109.6,,69.7,,34.5, , 52.0,68.1,993.7,536.2,102.8",1235641,2019-12-01 04:37:31 UTC,,,
0EADYR1KBF42E3GTQJX63CSC2B,"60.5,53.7,53.6,52.4,42.3,53.4,110.9,,69.8,,34.5, , 52.0,68.3,993.7,535.7,102.8",1235641,2019-12-01 04:37:46 UTC,,,
0EADYR664YD5JE0TTKKXT7GV0P,"60.8,53.7,53.8,52.4,42.3,53.4,112.3,,69.9,,34.5, , 52.0,68.4,993.8,535.1,102.5",1235641,2019-12-01 04:38:01 UTC,,,
0EADYRARKCN6ZQRZZ5NFC7XJBZ,"61.0,53.7,53.9,52.4,42.3,53.4,113.6,,70.5,,34.7, , 52.1,68.2,993.8,534.0,102.6",1235641,2019-12-01 04:38:16 UTC,,,
0EADYRFB0G7PQW57MNK6H96BWD,"61.3,53.7,54.1,52.6,42.3,53.4,114.6,,70.6,,34.8, , 52.1,68.4,993.8,534.0,103.6",1235641,2019-12-01 04:38:31 UTC,,,
0EADYRKXCKHTSK7C4KPB1VGJ2M,"61.7,53.8,54.1,52.6,42.3,53.4,115.5,,71.0,,34.8, , 52.1,68.5,993.8,534.0,102.4",1235641,2019-12-01 04:38:46 UTC,,,
0EADYRRFQZX5AYMHT4QEFNQHBV,"62.0,53.8,54.4,52.7,42.3,53.5,116.3,,71.6,,35.0, , 52.1,68.5,993.8,534.0,102.6",1235641,2019-12-01 04:39:01 UTC,,,
0EADYRX27TH48364J6Q1XQXN56,"62.5,53.8,54.5,52.7,42.4,53.5,117.0,,71.7,,34.9, , 52.1,68.6,993.8,533.5,102.3",1235641,2019-12-01 04:39:16 UTC,,,
0EADYS1MW4DWDBR84MCF54K0XR,"62.8,53.8,54.6,52.8,42.4,53.5,117.7,,72.2,,34.7, , 52.1,68.7,993.8,534.0,102.8",1235641,2019-12-01 04:39:31 UTC,,,
0EADYS679HTVX3JT8JSS1NDJV8,"63.1,53.9,54.7,52.8,42.4,53.5,118.3,,72.4,,34.7, , 52.1,68.5,993.8,534.0,102.5",1235641,2019-12-01 04:39:46 UTC,,,
0EADYSAT0EA1RZMPP4FHS26J95,"63.5,53.9,54.8,52.9,42.4,53.6,117.5,,72.6,,34.6, , 52.1,68.7,993.8,533.5,102.9",1235641,2019-12-01 04:40:01 UTC,,,
0EADYSFC5WKQNM6VW43JPV59N4,"63.4,53.9,54.9,52.9,42.4,53.6,114.6,,72.6,,34.6, , 52.1,68.5,993.8,534.0,102.6",1235641,2019-12-01 04:40:16 UTC,,,
0EADYSKYTD3747PYKQBVBDJ39T,"63.6,54.1,54.9,52.9,42.5,53.6,110.5,,72.6,,34.5, , 52.1,68.5,993.8,533.5,102.6",1235641,2019-12-01 04:40:31 UTC,,,
0EADYSRH4ZCMYCV8GSFPZGB50X,"63.5,54.1,54.9,53.0,42.5,53.6,105.7,,72.6,,34.5, , 52.2,68.5,993.8,534.0,102.6",1235641,2019-12-01 04:40:46 UTC,,,
0EADYSX3SAJPBGP9PB3K667Y75,"63.4,54.1,55.0,53.0,42.7,53.6,101.1,,72.6,,34.4, , 52.2,68.5,993.8,534.0,102.3",1235641,2019-12-01 04:41:01 UTC,,,
0EADYT1PCTK3KZAZ3R61MF4BTZ,"62.8,54.2,54.9,53.0,42.7,53.7,97.1,,72.5,,34.4, , 52.2,68.6,993.8,534.0,102.8",1235641,2019-12-01 04:41:16 UTC,,,
0EADYT68QX87Q9VRXZDMX0E1SF,"60.9,54.2,54.5,53.1,42.5,53.8,90.1,,72.2,,34.4, , 52.3,68.7,993.8,534.6,102.0",1235641,2019-12-01 04:41:31 UTC,,,
0EADYTAV5RR4PHEH394B5G8K84,"59.3,54.2,54.4,53.0,42.4,54.1,85.7,,71.8,,34.4, , 52.3,67.5,993.8,534.6,102.6",1235641,2019-12-01 04:41:46 UTC,,,
0EADYTFDQGYQXN2SJRGK46T3RP,"58.3,54.3,54.1,53.1,42.4,54.2,82.3,,71.5,,34.4, , 52.3,66.9,993.8,534.0,102.6",1235641,2019-12-01 04:42:01 UTC,,,
0EADYTM048FKY8KW2YWCJP4KFJ,"57.4,54.3,53.9,53.1,42.3,54.2,79.6,,71.2,,34.3, , 52.4,66.6,993.8,534.0,103.5",1235641,2019-12-01 04:42:16 UTC,,,
0EADYTRJHDD8WM1416SV59JA87,"56.8,54.3,53.7,53.0,42.3,54.2,77.3,,71.0,,34.3, , 52.4,66.4,993.8,533.5,103.2",1235641,2019-12-01 04:42:31 UTC,,,
0EADYTX51AD3DK0MJNN8K0FX55,"56.2,54.3,53.3,53.1,42.3,54.3,75.4,,70.7,,34.3, , 52.4,66.3,993.8,534.0,103.2",1235641,2019-12-01 04:42:46 UTC,,,
